DateTime;Attention;Meditation;Raw;Delta;Theta;Alpha1;Alpha2;Beta1;Beta2;Gamma1;Gamma2
26.04.2018 23:41:48;23;64;0;0;35195;17718;8406;10501;2081;2065;725;
26.04.2018 23:41:50;17;53;0;0;2308;2752;1046;2670;770;886;101;
26.04.2018 23:41:51;30;50;0;0;24640;12554;16827;29990;12679;4265;650;
26.04.2018 23:41:52;40;69;0;0;27597;8959;3360;5720;3429;7473;3491;
26.04.2018 23:41:53;43;60;0;0;258538;66333;22419;33534;15862;15590;3333;
26.04.2018 23:41:54;30;47;0;0;46307;2265;10415;4925;2095;1884;1070;
26.04.2018 23:41:55;13;40;0;0;389816;53568;55262;13798;15885;20429;7307;
26.04.2018 23:41:56;20;60;0;0;24255;101919;68650;41730;38739;25054;2733;
26.04.2018 23:41:57;23;80;0;0;81432;166671;14334;30850;19652;4538;1966;
26.04.2018 23:41:58;43;90;0;0;35208;15455;19659;14584;23709;4757;2152;
26.04.2018 23:41:59;50;100;0;0;82276;115714;51427;30019;15641;11001;2677;
26.04.2018 23:42:00;43;83;0;0;207342;30772;33711;22950;29832;4432;4215;
26.04.2018 23:42:01;44;57;0;0;95898;13795;8769;3134;9705;3406;4861;
26.04.2018 23:42:02;35;66;0;0;6065;4585;3175;999;1428;647;546;
26.04.2018 23:42:05;48;47;0;0;4554;1058;862;771;1700;821;736;
26.04.2018 23:42:09;50;50;0;0;1025487;99452;300495;177316;159220;63458;12302;
26.04.2018 23:42:10;54;51;0;0;49131;9651;8933;19808;9390;3489;807;
26.04.2018 23:42:12;64;35;0;0;27172;8037;2698;5280;12386;4555;981;
26.04.2018 23:42:13;57;34;0;0;180008;33148;31564;33811;30248;14533;2426;
26.04.2018 23:42:14;56;35;0;0;328076;98094;28737;38493;44515;10010;6770;
26.04.2018 23:42:15;50;43;0;0;97000;19514;38125;21469;12181;9663;1434;
26.04.2018 23:42:16;38;35;0;0;217568;24135;13723;34277;24056;12936;6119;
26.04.2018 23:42:17;40;53;0;0;57940;41391;57950;15691;23006;12476;5455;
26.04.2018 23:42:18;48;60;0;0;33728;10284;26249;20430;18100;4647;1595;
26.04.2018 23:42:19;41;51;0;0;1169753;155058;173005;104031;51025;38268;15163;
26.04.2018 23:42:20;50;66;0;0;29508;10150;8246;5067;9464;1944;2050;
26.04.2018 23:42:21;43;60;0;0;326340;84471;277898;121890;50945;22837;12041;
26.04.2018 23:42:22;34;67;0;0;24118;22909;9573;3960;4726;4253;2084;
26.04.2018 23:42:23;44;78;0;0;32247;9257;26688;22626;8986;29060;2831;
26.04.2018 23:42:24;37;77;0;0;131562;42791;15139;30219;14964;23988;7890;
26.04.2018 23:42:25;50;74;0;0;15363;18727;3381;8369;13213;13612;11625;
26.04.2018 23:42:26;51;60;0;0;135749;29596;30617;27714;16392;15625;6385;
26.04.2018 23:42:27;54;66;0;0;26933;29812;27660;19070;15531;8170;4942;
26.04.2018 23:42:28;54;75;0;0;261871;109946;140819;117771;40499;67578;11751;
26.04.2018 23:42:29;54;66;0;0;34764;10917;5852;7828;15524;3712;777;
26.04.2018 23:42:30;57;66;0;0;306004;76823;69665;78903;69754;34689;2853;
26.04.2018 23:42:31;56;51;0;0;336049;161901;15414;156786;85701;39079;8620;
26.04.2018 23:42:32;67;34;0;0;180803;34531;14863;42671;53290;18001;7868;
26.04.2018 23:42:33;51;17;0;0;741289;43522;38204;37266;48790;10536;7306;
26.04.2018 23:42:34;47;27;0;0;153881;26540;100555;28692;28118;8696;5135;
26.04.2018 23:42:35;41;30;0;0;88953;17699;39393;25302;14197;10202;6371;
26.04.2018 23:42:36;37;51;0;0;60941;40448;15382;5516;14071;14746;5460;
26.04.2018 23:42:37;43;78;0;0;56956;41048;25437;32726;16065;15602;6626;
26.04.2018 23:42:38;50;78;0;0;26912;23735;13492;16931;13102;8923;5830;
26.04.2018 23:42:39;66;81;0;0;8779;8206;14207;8105;22086;5350;4956;
26.04.2018 23:42:40;78;75;0;0;37181;4093;27085;15907;25930;13696;3242;
26.04.2018 23:42:41;84;74;0;0;28149;6736;32552;11591;21538;14374;4211;
26.04.2018 23:42:42;78;66;0;0;135673;53119;35993;46072;18114;15855;3249;
26.04.2018 23:42:43;56;61;0;0;74085;25713;15871;27824;8161;5890;3555;
26.04.2018 23:42:44;47;66;0;0;35678;19059;21926;20387;9959;15265;2557;
26.04.2018 23:42:45;34;80;0;0;21035;48742;32406;9861;6929;11550;3563;
26.04.2018 23:42:46;51;75;0;0;20833;6614;8041;9863;18681;8993;2251;
26.04.2018 23:42:47;56;77;0;0;72710;37136;14625;16691;15991;9879;5132;
26.04.2018 23:42:48;61;75;0;0;37873;14304;30179;13703;16824;9840;5741;
26.04.2018 23:42:49;63;53;0;0;109902;30513;18696;22231;13747;8343;3139;
26.04.2018 23:42:50;43;56;0;0;29480;7738;8128;11798;2883;1640;1932;
26.04.2018 23:42:51;44;38;0;0;140782;12147;9016;10681;20713;3200;1127;
26.04.2018 23:42:52;37;37;0;0;120361;13704;73481;36022;18402;2758;2188;
26.04.2018 23:42:53;43;35;0;0;86061;25294;10385;11999;23820;17482;3241;
26.04.2018 23:42:54;43;37;0;0;81750;35543;14097;8991;7881;25489;3291;
26.04.2018 23:42:55;53;56;0;0;16210;16884;10274;15029;16821;16798;3287;
26.04.2018 23:42:56;57;53;0;0;37876;18488;7143;21296;10795;15018;5879;
26.04.2018 23:42:57;56;74;0;0;16772;38400;25061;19606;12127;10454;3256;
26.04.2018 23:42:58;70;75;0;0;21358;17232;22339;24687;17128;6423;4513;
26.04.2018 23:42:59;63;74;0;0;24549;18813;10515;19687;9961;10275;1108;
26.04.2018 23:43:00;60;66;0;0;67836;9883;9213;19732;10163;9678;4281;
26.04.2018 23:43:01;57;66;0;0;19009;19440;62854;28696;11755;5817;4917;
26.04.2018 23:43:02;54;75;0;0;25656;40239;11121;6752;15189;7663;3068;
26.04.2018 23:43:03;61;66;0;0;25245;7002;7904;9489;16295;11341;7029;
26.04.2018 23:43:04;81;67;0;0;18858;12896;4792;24983;35701;12823;3292;
26.04.2018 23:43:05;83;74;0;0;10231;78626;20296;28093;14095;15756;2022;
26.04.2018 23:43:06;83;80;0;0;14968;39526;46192;11136;19800;19577;5500;
26.04.2018 23:43:07;77;88;0;0;107831;93840;5852;30730;37346;21564;12182;
26.04.2018 23:43:08;56;80;0;0;261055;3743;41307;75293;40207;20387;14065;
26.04.2018 23:43:09;67;53;0;0;65205;35311;17070;84559;49817;34509;13073;
26.04.2018 23:43:10;64;41;0;0;11656;10560;1889;2917;3563;2099;1206;
26.04.2018 23:43:11;54;37;0;0;43488;18313;8410;13599;4801;6780;1979;
26.04.2018 23:43:12;50;37;0;0;163194;10448;10313;11326;12827;4197;623;
26.04.2018 23:43:13;44;41;0;0;20791;3856;11988;15858;8800;4802;2232;
26.04.2018 23:43:14;47;21;0;0;179842;18181;15240;19165;33195;43946;10496;
26.04.2018 23:43:15;50;24;0;0;135950;74289;17398;9522;22813;9908;4364;
26.04.2018 23:43:16;51;41;0;0;31747;9911;6591;3738;3521;2964;1955;
26.04.2018 23:43:17;38;30;0;0;70309;3005;11662;15259;5389;11496;3213;
26.04.2018 23:43:18;38;44;0;0;34566;10232;22099;34510;13042;16658;8800;
26.04.2018 23:43:19;53;47;0;0;18616;34126;15821;15469;40440;18114;6115;
26.04.2018 23:43:20;63;47;0;0;115978;47498;41017;22271;40472;27440;13670;
26.04.2018 23:43:21;66;48;0;0;41789;8694;3520;16053;5234;2979;2678;
26.04.2018 23:43:22;67;56;0;0;39188;32262;22183;19747;17025;26869;4222;
26.04.2018 23:43:23;61;61;0;0;37422;4770;99999;25121;37628;22137;10269;
26.04.2018 23:43:24;66;64;0;0;44569;31184;43925;37467;40770;17262;21683;
26.04.2018 23:43:25;78;78;0;0;30304;20909;17854;20646;23022;12453;5024;
