DateTime;Attention;Meditation;Raw;Delta;Theta;Alpha1;Alpha2;Beta1;Beta2;Gamma1;Gamma2
27.04.2018 15:30:01;51;63;0;0;124020;32313;20880;25873;15488;4529;316194;
27.04.2018 15:30:02;56;64;0;0;73252;32959;40001;17605;21927;3422;358885;
27.04.2018 15:30:03;56;67;0;0;267909;44294;66891;29675;27377;8832;320298;
27.04.2018 15:30:04;35;66;0;0;97994;6509;16853;16067;2252;1458;86897;
27.04.2018 15:30:05;30;75;0;0;22455;4911;11573;2533;2479;4425;72760;
27.04.2018 15:30:06;17;61;0;0;771490;159305;89950;352385;39102;48091;1510178;
27.04.2018 15:30:07;14;60;0;0;353061;139994;39593;89843;29675;8100;350048;
27.04.2018 15:30:08;27;84;0;0;35971;126709;32272;33844;13485;6983;307993;
27.04.2018 15:30:09;26;63;0;0;700903;70963;23246;5723;41340;9866;345751;
27.04.2018 15:30:11;30;67;0;0;92233;25055;29486;31474;8966;5266;102895;
27.04.2018 15:30:12;40;53;0;0;1021803;69355;54759;41143;150515;25795;1364090;
27.04.2018 15:30:13;35;38;0;0;136239;47931;23455;16103;9865;1976;263657;
27.04.2018 15:30:14;40;60;0;0;27578;21697;6021;3767;4418;1730;57390;
27.04.2018 15:30:15;40;61;0;0;8244;2634;3459;2301;1008;645;12463;
27.04.2018 15:30:16;29;75;0;0;88333;12632;17337;12453;5155;3141;164414;
27.04.2018 15:30:17;16;56;0;0;983514;77200;26527;47886;11665;12533;731868;
27.04.2018 15:30:18;10;48;0;0;285201;42515;77521;43902;18145;14092;693679;
27.04.2018 15:30:19;10;38;0;0;3700;766;196;574;300;230;9664;
27.04.2018 15:30:20;10;47;0;0;12394;158;8484;1746;933;976;44692;
27.04.2018 15:30:21;34;61;0;0;33753;11725;2908;3340;6810;1645;74834;
27.04.2018 15:30:22;40;66;0;0;1167978;163139;870961;564039;200222;17936;1837895;
27.04.2018 15:30:23;50;81;0;0;18366;17960;8157;4084;6954;1448;77916;
27.04.2018 15:30:24;47;63;0;0;51878;4161;2376;1763;1889;560;54716;
27.04.2018 15:30:26;27;67;0;0;102182;41455;17140;4821;3551;1544;199632;
27.04.2018 15:30:27;21;70;0;0;53579;4395;45538;3853;4230;1839;193403;
27.04.2018 15:30:28;7;57;0;0;233375;7834;54877;7678;10200;3797;179287;
27.04.2018 15:30:29;26;70;0;0;18786;9558;4977;6991;9818;1442;56597;
27.04.2018 15:30:30;34;54;0;0;363975;17821;32901;26595;18205;5102;202780;
27.04.2018 15:30:31;37;48;0;0;159244;46029;31386;10667;13719;3004;185025;
27.04.2018 15:30:32;48;51;0;0;70559;13330;35033;59318;15054;8178;82387;
27.04.2018 15:30:33;51;56;0;0;19562;29554;4433;12725;21064;3721;82476;
27.04.2018 15:30:34;56;60;0;0;47351;6667;5499;9355;5038;871;84293;
27.04.2018 15:30:35;64;60;0;0;139992;28849;44898;20683;28564;6670;312305;
27.04.2018 15:30:36;61;60;0;0;126795;18386;29319;18060;15317;6635;248683;
27.04.2018 15:30:37;41;53;0;0;21597;7663;1105;409;1355;346;20558;
27.04.2018 15:30:38;43;64;0;0;157748;74237;29673;24517;26895;6952;297014;
27.04.2018 15:30:39;44;67;0;0;14599;9944;4976;8034;4406;1580;64551;
27.04.2018 15:30:41;41;80;0;0;48811;27649;27233;7447;5824;3976;230364;
27.04.2018 15:30:42;47;88;0;0;37423;27033;6186;1735;5608;1352;52914;
27.04.2018 15:30:43;48;88;0;0;12439;4541;5884;7536;3065;1074;52446;
27.04.2018 15:30:44;40;93;0;0;77047;9409;78149;15870;11494;1709;232296;
27.04.2018 15:30:45;34;87;0;0;37932;18303;5357;8772;1686;761;63266;
27.04.2018 15:30:46;30;74;0;0;30680;4479;5580;5004;2491;605;49298;
27.04.2018 15:30:47;21;57;0;0;428319;13486;48617;56037;20134;5537;713265;
27.04.2018 15:30:48;7;41;0;0;273953;67268;27942;16167;4515;1956;207556;
27.04.2018 15:30:49;1;50;0;0;98482;33860;20288;14077;4631;1546;184036;
27.04.2018 15:30:50;1;60;0;0;90166;15315;15824;5570;5210;2313;158922;
27.04.2018 15:30:51;7;64;0;0;99984;24688;38159;20567;7993;4419;646502;
27.04.2018 15:30:52;21;53;0;0;111761;8876;8346;32205;8440;8218;657238;
27.04.2018 15:30:53;11;35;0;0;216086;12900;9350;4951;1358;1778;160140;
27.04.2018 15:30:54;11;34;0;0;60180;4117;13800;7000;2122;856;163965;
27.04.2018 15:30:55;14;44;0;0;29254;59206;13977;13379;4687;2399;162605;
27.04.2018 15:30:56;17;51;0;0;61115;9792;5255;5671;5406;1496;139844;
27.04.2018 15:30:57;38;67;0;0;64013;32213;6812;20926;6952;15111;600151;
27.04.2018 15:30:59;41;64;0;0;142152;23281;7246;16984;6598;1840;137385;
27.04.2018 15:31:00;40;51;0;0;119526;49641;12438;9004;7822;3734;180675;
27.04.2018 15:31:01;34;56;0;0;105449;29102;7766;12718;4265;5194;143484;
27.04.2018 15:31:02;37;61;0;0;118082;73870;36778;24074;21689;23917;550152;
27.04.2018 15:31:03;40;78;0;0;10970;6142;4455;1173;1170;489;30090;
27.04.2018 15:31:04;40;66;0;0;80507;9462;5100;12964;2115;2331;124480;
27.04.2018 15:31:05;40;63;0;0;35091;8977;12814;6582;5660;2267;146698;
27.04.2018 15:31:06;43;66;0;0;40127;41134;14969;8175;7350;3995;140697;
27.04.2018 15:31:07;48;64;0;0;100493;25174;37464;83685;16084;13740;585178;
27.04.2018 15:31:08;64;80;0;0;231513;133226;96237;126295;95080;28358;649293;
27.04.2018 15:31:09;66;67;0;0;817116;49198;146158;100876;115489;43212;674741;
27.04.2018 15:31:10;70;56;0;0;67986;10897;32366;31344;17341;5546;235706;
27.04.2018 15:31:11;66;57;0;0;15122;2441;4408;1703;1151;1041;14810;
27.04.2018 15:31:12;54;67;0;0;317605;365059;72733;35731;32296;51544;227674;
27.04.2018 15:31:13;44;66;0;0;664521;59593;50934;15457;30138;16029;287684;
27.04.2018 15:31:15;43;60;0;0;148063;6658;31847;25273;22703;9336;234450;
27.04.2018 15:31:16;38;56;0;0;61414;17850;3319;10796;2339;3644;49877;
27.04.2018 15:31:17;43;50;0;0;36272;11608;21533;10111;5498;3335;27053;
27.04.2018 15:31:18;50;64;0;0;71768;53912;31409;52547;13320;11077;297391;
27.04.2018 15:31:19;43;75;0;0;371152;173180;41446;28083;33588;12309;649361;
27.04.2018 15:31:20;40;94;0;0;29084;20678;29712;17711;2504;6148;131019;
27.04.2018 15:31:21;38;81;0;0;73564;8322;7486;10590;6546;3151;101009;
27.04.2018 15:31:22;44;84;0;0;142454;50788;73963;20406;36790;6990;410866;
27.04.2018 15:31:23;44;60;0;0;237046;18528;16623;24573;12470;13830;430418;
27.04.2018 15:31:24;51;43;0;0;109712;30051;14516;45848;11161;5927;93245;
27.04.2018 15:31:25;51;51;0;0;86708;41243;4281;20988;10467;5855;79498;
27.04.2018 15:31:26;44;40;0;0;63526;12289;3259;7853;4103;7361;72666;
27.04.2018 15:31:27;60;35;0;0;49514;3711;3119;17315;15791;5885;335344;
27.04.2018 15:31:28;56;29;0;0;434021;66573;13325;26533;23501;14343;279184;
27.04.2018 15:31:29;53;13;0;0;786842;25344;52069;29503;41089;8477;239678;
27.04.2018 15:31:30;61;11;0;0;97747;12738;8382;2910;16724;8330;41283;
27.04.2018 15:31:31;53;27;0;0;26514;6859;6552;3349;5087;4562;12701;
27.04.2018 15:31:32;66;41;0;0;105597;66441;17406;36683;39734;13357;8554;
27.04.2018 15:31:39;69;48;0;0;752419;39990;94693;39973;61337;13774;342259;
27.04.2018 15:31:40;74;54;0;0;33193;12654;4431;5893;10367;2127;46115;
27.04.2018 15:31:41;64;66;0;0;112400;107827;33528;10422;14115;14006;217022;
27.04.2018 15:31:42;44;56;0;0;880420;35037;136145;10920;21175;18229;250459;
27.04.2018 15:31:43;50;64;0;0;47087;10815;15206;14075;8566;14086;48464;
27.04.2018 15:31:44;54;69;0;0;137338;105630;46200;51512;103902;23087;140958;
27.04.2018 15:31:45;60;66;0;0;223051;161074;56880;27555;48395;37395;247423;
27.04.2018 15:31:46;70;78;0;0;234104;127127;14664;24980;29464;6302;295698;
27.04.2018 15:31:47;67;83;0;0;349144;234456;47742;65053;49006;39450;732753;
27.04.2018 15:31:49;53;75;0;0;145639;27457;18600;31837;12061;14010;204816;
27.04.2018 15:31:50;51;61;0;0;14432;3340;931;638;1611;793;10387;
27.04.2018 15:31:51;50;61;0;0;183482;55534;55490;13593;19413;7820;147329;
27.04.2018 15:31:52;43;56;0;0;232896;52728;54849;21164;10549;23992;157581;
27.04.2018 15:31:53;47;60;0;0;298622;66357;42564;37860;34120;22530;100446;
27.04.2018 15:31:54;37;61;0;0;504623;112327;58875;58798;15785;22129;147255;
27.04.2018 15:31:55;37;74;0;0;88884;74473;166189;52057;25711;34245;258795;
27.04.2018 15:31:56;41;74;0;0;13139;4293;3090;4241;1398;497;5496;
27.04.2018 15:31:57;43;67;0;0;85057;17461;2319;6305;9998;5134;27370;
27.04.2018 15:31:58;47;75;0;0;596376;311025;102489;141105;43692;22723;584349;
27.04.2018 15:31:59;51;64;0;0;40357;27660;4563;9451;10220;3872;21236;
27.04.2018 15:32:00;57;74;0;0;44175;35034;16590;5442;13297;15224;20451;
27.04.2018 15:32:01;57;80;0;0;317951;35637;112688;55218;47167;22208;189921;
27.04.2018 15:32:02;83;64;0;0;75537;6914;18554;17053;88794;5538;206078;
27.04.2018 15:32:03;75;51;0;0;280260;9325;46939;22734;15550;3305;186841;
27.04.2018 15:32:04;66;41;0;0;86939;20365;16401;18781;6620;7440;115961;
27.04.2018 15:32:05;74;37;0;0;74524;15536;13921;24299;21684;3743;98051;
27.04.2018 15:32:07;37;35;0;0;1525355;166516;35182;37477;65180;9605;535576;
27.04.2018 15:32:08;27;48;0;0;89249;86798;20609;8017;3654;4452;133337;
27.04.2018 15:32:09;11;48;0;0;614595;29321;144462;21545;21705;23731;638810;
27.04.2018 15:32:10;26;60;0;0;28778;17714;3265;16694;4526;5545;106472;
27.04.2018 15:32:11;37;50;0;0;513265;578;36039;53601;61399;64988;298510;
27.04.2018 15:32:12;43;26;0;0;553621;65304;18350;64169;27348;32452;104568;
27.04.2018 15:32:13;53;38;0;0;100493;70642;45926;52177;22041;14614;92458;
27.04.2018 15:32:14;38;34;0;0;762324;176987;25877;53654;13779;24242;479878;
27.04.2018 15:32:15;13;29;0;0;2018369;23525;10327;23571;12140;24589;581845;
27.04.2018 15:32:16;11;40;0;0;382507;38346;63813;46866;15527;17363;394112;
27.04.2018 15:32:17;10;24;0;0;92936;2493;11983;22173;8489;2014;98391;
27.04.2018 15:32:18;23;23;0;0;378000;23211;29668;10982;29844;13182;396662;
27.04.2018 15:32:19;44;47;0;0;133680;20058;12872;10929;12116;3344;77648;
27.04.2018 15:32:20;60;50;0;0;71854;16773;20236;13220;24758;19527;488807;
27.04.2018 15:32:21;57;66;0;0;38100;16312;16967;6071;4403;2496;85415;
27.04.2018 15:32:22;44;63;0;0;306743;15235;9540;9898;4961;2935;133501;
27.04.2018 15:32:23;44;67;0;0;24606;8934;12505;23903;3222;3858;30471;
27.04.2018 15:32:24;29;56;0;0;159811;9551;7645;15020;5886;8260;110738;
27.04.2018 15:32:25;26;44;0;0;710013;94096;76198;46726;43742;12819;475375;
27.04.2018 15:32:27;41;61;0;0;21786;20381;2697;20585;3268;1576;103683;
27.04.2018 15:32:28;34;61;0;0;61131;17966;9617;6903;2107;3698;27374;
27.04.2018 15:32:29;41;74;0;0;43537;16772;3969;2866;6078;4616;79254;
27.04.2018 15:32:30;37;78;0;0;647850;144519;128785;113661;26797;51623;59732;
27.04.2018 15:32:31;41;67;0;0;264859;46536;5228;35961;45542;45793;378772;
27.04.2018 15:32:32;57;63;0;0;115810;22532;12655;8563;27400;14156;318005;
27.04.2018 15:32:33;64;69;0;0;13327;5889;1602;3077;935;1439;16051;
27.04.2018 15:32:34;64;69;0;0;13327;5889;1602;3077;935;1439;16051;
27.04.2018 15:32:35;64;69;0;0;13327;5889;1602;3077;935;1439;16051;
27.04.2018 15:32:36;70;88;0;0;20827;8857;5437;3937;11035;6234;365503;
27.04.2018 15:32:37;70;88;0;0;20827;8857;5437;3937;11035;6234;365503;
27.04.2018 15:32:38;70;88;0;0;20827;8857;5437;3937;11035;6234;365503;
27.04.2018 15:32:39;75;64;0;0;158663;28686;76418;22844;49504;70388;129549;
27.04.2018 15:32:40;75;64;0;0;158663;28686;76418;22844;49504;70388;129549;
27.04.2018 15:32:41;61;51;0;0;237118;1810;10149;7888;9498;9259;57197;
27.04.2018 15:32:42;44;41;0;0;18475;1320;971;888;756;1402;15219;
27.04.2018 15:32:43;40;27;0;0;401316;20224;24558;24484;33389;10857;201276;
27.04.2018 15:32:44;54;50;0;0;36067;15390;18543;20365;17845;25025;222722;
27.04.2018 15:32:45;54;44;0;0;41963;5188;1143;2407;3480;1752;33042;
27.04.2018 15:32:47;66;53;0;0;25182;9135;741;2754;4960;4246;38164;
27.04.2018 15:32:48;64;70;0;0;108844;79170;26794;18330;14427;9121;187209;
27.04.2018 15:32:49;60;66;0;0;113136;19824;30876;54977;20884;19696;147289;
27.04.2018 15:32:50;54;67;0;0;60365;7278;4003;5064;2489;1957;13947;
27.04.2018 15:32:51;51;63;0;0;237442;28924;17111;26137;30502;10458;157992;
27.04.2018 15:32:52;48;50;0;0;161371;17651;9962;8977;7195;2520;61926;
27.04.2018 15:32:53;44;57;0;0;170782;99984;50715;38336;29051;22696;212731;
27.04.2018 15:32:54;51;66;0;0;112211;51358;8920;18918;14186;3384;63077;
27.04.2018 15:32:55;50;64;0;0;214994;13849;22650;6538;22732;19348;38704;
27.04.2018 15:32:56;56;70;0;0;119621;47575;4698;3172;13817;6612;34851;
27.04.2018 15:32:57;56;50;0;0;284840;11935;9927;55907;28457;15649;219532;
27.04.2018 15:32:58;51;43;0;0;409372;36914;40458;13142;22027;9962;333477;
27.04.2018 15:32:59;41;48;0;0;36134;4422;7839;3852;1259;1949;18703;
27.04.2018 15:33:00;41;51;0;0;17532;8378;3615;5584;2367;3557;49358;
27.04.2018 15:33:01;47;74;0;0;9743;9436;4007;5134;4039;2454;46422;
27.04.2018 15:33:02;53;87;0;0;17553;21268;3560;10681;4429;1980;48704;
27.04.2018 15:33:03;66;81;0;0;11272;217;1925;1781;1898;1806;38595;
27.04.2018 15:33:05;70;75;0;0;198175;37536;21413;16107;37606;21229;187248;
27.04.2018 15:33:06;70;56;0;0;23534;1069;2249;4854;4479;1736;50554;
27.04.2018 15:33:07;69;44;0;0;188461;27443;26233;17610;23618;12116;205135;
27.04.2018 15:33:08;75;54;0;0;58928;20885;16819;12803;19567;7462;143606;
27.04.2018 15:33:09;70;69;0;0;7422;8921;5584;2211;2506;3483;46955;
27.04.2018 15:33:10;80;69;0;0;21379;1891;1629;10260;9373;4644;54225;
27.04.2018 15:33:11;61;70;0;0;20180;13579;4112;5254;1812;238;7537;
27.04.2018 15:33:12;61;53;0;0;643497;1809;113297;17694;79814;50903;142695;
27.04.2018 15:33:13;47;48;0;0;805701;3440;40650;35597;49902;13308;37406;
27.04.2018 15:33:14;53;61;0;0;70229;71536;23986;29410;19457;15178;22900;
27.04.2018 15:33:16;64;80;0;0;106351;43198;21578;7067;12614;12189;22908;
27.04.2018 15:33:17;61;61;0;0;123236;3274;10519;4962;11659;7846;23230;
27.04.2018 15:33:18;50;63;0;0;308460;59916;50726;31036;27470;21010;85341;
27.04.2018 15:33:19;48;57;0;0;104167;9901;13599;5679;7128;6409;44714;
27.04.2018 15:33:20;48;50;0;0;76950;9380;13045;21590;7200;5948;18604;
27.04.2018 15:33:21;44;61;0;0;129595;34444;22818;9415;10177;10588;18148;
27.04.2018 15:33:22;44;56;0;0;225696;25057;27024;27737;19324;41589;75740;
27.04.2018 15:33:23;41;63;0;0;33171;9038;7108;2485;1875;1549;8152;
27.04.2018 15:33:24;40;77;0;0;77682;57621;23408;7535;9114;10275;17190;
27.04.2018 15:33:25;50;74;0;0;20961;2040;4892;4115;4707;11527;22227;
27.04.2018 15:33:26;60;70;0;0;154004;12422;25776;37618;41120;29476;75572;
27.04.2018 15:33:27;69;66;0;0;113569;19557;12795;4524;16422;6131;35771;
27.04.2018 15:33:28;83;54;0;0;36332;24653;707;50458;18622;17560;89594;
27.04.2018 15:33:29;81;57;0;0;23220;7390;3516;6089;4626;3500;20219;
27.04.2018 15:33:30;74;53;0;0;245859;13644;11444;8631;23884;15544;136895;
27.04.2018 15:33:31;64;54;0;0;610063;165366;62761;27843;40062;23321;113337;
27.04.2018 15:33:33;60;61;0;0;257964;144534;17033;20958;62042;22959;118186;
27.04.2018 15:33:34;54;60;0;0;140415;28540;16342;9929;12864;8195;42789;
27.04.2018 15:33:35;51;70;0;0;62578;10597;10842;3964;4714;10013;41444;
27.04.2018 15:33:36;63;69;0;0;100791;25306;13810;9315;27633;37837;184132;
27.04.2018 15:33:37;50;54;0;0;1115077;16868;92887;72919;46217;85944;200552;
27.04.2018 15:33:38;50;56;0;0;212352;24010;58797;20078;19553;12192;15961;
27.04.2018 15:33:39;47;43;0;0;217781;6354;11358;18335;8239;6717;28918;
27.04.2018 15:33:40;34;43;0;0;22888;5397;1447;2481;1362;1456;10936;
27.04.2018 15:33:41;51;54;0;0;50774;4302;32255;32091;26315;28385;133080;
27.04.2018 15:33:42;47;56;0;0;307388;80028;46242;33056;15060;25163;196346;
27.04.2018 15:33:43;63;69;0;0;15410;8009;6179;14470;8322;25102;15342;
27.04.2018 15:33:44;78;60;0;0;110814;7486;6262;14747;29532;11055;19613;
27.04.2018 15:33:45;75;64;0;0;109298;50884;32542;20330;38542;10534;22317;
27.04.2018 15:33:46;88;69;0;0;64670;55516;29591;25868;26020;11801;34481;
27.04.2018 15:33:47;78;74;0;0;74413;37920;22761;28764;13907;11415;35467;
27.04.2018 15:33:48;66;94;0;0;35543;33348;12116;9659;4906;12452;11786;
27.04.2018 15:33:49;60;81;0;0;44999;2296;4828;7797;4997;3402;6143;
27.04.2018 15:33:50;48;74;0;0;36062;4182;7099;1460;1626;2161;13209;
27.04.2018 15:33:51;61;70;0;0;19846;2548;16503;4037;21871;10705;163671;
27.04.2018 15:33:52;54;61;0;0;27348;6636;5351;5509;928;2273;15863;
27.04.2018 15:33:53;54;61;0;0;778960;50785;56064;82683;95024;94944;182653;
27.04.2018 15:33:54;61;56;0;0;135351;9903;12991;10915;10585;8138;32129;
27.04.2018 15:33:56;43;54;0;0;577594;214352;41006;145658;54494;31753;97315;
27.04.2018 15:33:57;56;64;0;0;46122;28546;31800;17772;29353;47988;124950;
27.04.2018 15:33:58;56;64;0;0;46122;28546;31800;17772;29353;47988;124950;
27.04.2018 15:33:59;56;64;0;0;46122;28546;31800;17772;29353;47988;124950;
27.04.2018 15:34:00;63;77;0;0;48659;20273;16661;7974;12786;9221;38622;
27.04.2018 15:34:01;43;66;0;0;58549;14739;13706;15213;6583;6755;30921;
27.04.2018 15:34:02;43;66;0;0;58549;14739;13706;15213;6583;6755;30921;
27.04.2018 15:34:03;38;69;0;0;5106;2676;3302;1559;925;362;14437;
27.04.2018 15:34:04;44;74;0;0;65549;25130;2081;18446;8188;7467;46896;
27.04.2018 15:34:05;57;66;0;0;134878;10574;11806;27862;13653;12521;37713;
27.04.2018 15:34:06;60;67;0;0;341539;135467;27419;53307;52638;33234;102174;
27.04.2018 15:34:07;60;77;0;0;29174;25098;9367;13994;8188;7108;25716;
27.04.2018 15:34:08;51;56;0;0;401903;21246;10823;11491;12193;20263;158871;
27.04.2018 15:34:09;50;66;0;0;84341;15661;28030;20898;9996;31341;172045;
27.04.2018 15:34:10;38;50;0;0;274694;247;16352;18311;7456;4983;47960;
27.04.2018 15:34:11;47;37;0;0;334381;69843;44281;205714;137375;55437;68264;
27.04.2018 15:34:12;51;48;0;0;66504;7540;15351;11024;4121;5252;6044;
27.04.2018 15:34:13;53;53;0;0;506437;79883;283450;104457;75088;133989;50321;
27.04.2018 15:34:14;64;70;0;0;210016;91557;35883;26263;32010;16348;15232;
27.04.2018 15:34:15;57;84;0;0;24921;31290;8502;24045;11616;6825;7194;
27.04.2018 15:34:16;63;91;0;0;13327;11197;945;3690;2382;2373;1359;
27.04.2018 15:34:18;60;88;0;0;41910;7690;11173;963;3161;6399;5078;
27.04.2018 15:34:19;60;84;0;0;1947151;300823;438608;73034;263973;38050;45702;
27.04.2018 15:34:20;47;67;0;0;64234;3549;3951;2319;2282;2714;2768;
27.04.2018 15:34:21;38;67;0;0;569187;290974;75054;74979;37496;23408;19749;
27.04.2018 15:34:22;43;60;0;0;33902;5976;1540;541;3782;3745;6664;
27.04.2018 15:34:23;41;69;0;0;89001;83447;24364;8661;17310;30744;17830;
27.04.2018 15:34:24;50;80;0;0;91216;20382;16771;23427;9425;6575;1927;
27.04.2018 15:34:25;48;63;0;0;206860;9766;11864;12754;7697;6668;9029;
27.04.2018 15:34:26;54;61;0;0;33883;2911;7314;16613;9686;6457;16662;
27.04.2018 15:34:27;54;53;0;0;69538;19587;11127;4291;9463;6579;8370;
27.04.2018 15:34:28;60;54;0;0;47689;6091;19401;15671;10549;12551;10252;
