DateTime;Attention;Meditation;Raw;Delta;Theta;Alpha1;Alpha2;Beta1;Beta2;Gamma1;Gamma2
27.04.2018 15:28:45;56;48;0;0;125055;10276;20519;13848;22489;5792;6400;
27.04.2018 15:28:46;57;60;0;0;21711;15055;6076;8129;5172;8999;3404;
27.04.2018 15:28:48;80;63;0;0;197472;52233;29201;21571;22548;12223;5013;
27.04.2018 15:28:49;70;60;0;0;110333;17649;4024;5170;12983;5114;3482;
27.04.2018 15:28:50;64;51;0;0;154591;25717;35161;31104;18914;19080;8989;
27.04.2018 15:28:51;38;44;0;0;71854;13225;1536;5351;5464;2546;2148;
27.04.2018 15:28:52;47;43;0;0;101332;12800;27515;7928;22926;14873;4788;
27.04.2018 15:28:53;56;64;0;0;19107;14920;23236;2683;10208;2379;4005;
27.04.2018 15:28:54;53;75;0;0;46631;17199;19799;7839;5880;3327;2143;
27.04.2018 15:28:55;53;84;0;0;69002;23722;14833;11529;7070;4482;5739;
27.04.2018 15:28:56;48;93;0;0;25202;18062;8320;14949;5946;2668;1311;
27.04.2018 15:28:57;51;63;0;0;44350;2120;3636;6897;11798;5053;1516;
27.04.2018 15:28:58;83;43;0;0;76683;10136;20724;12996;17652;7525;5895;
27.04.2018 15:28:59;90;44;0;0;25261;11898;31513;25021;13744;7121;2844;
27.04.2018 15:29:00;80;69;0;0;37968;15196;28735;7288;7880;4241;2296;
27.04.2018 15:29:01;69;91;0;0;32683;46803;32552;17774;15689;7925;5009;
27.04.2018 15:29:02;56;94;0;0;176334;39483;31100;10557;14255;9918;5401;
27.04.2018 15:29:03;44;88;0;0;136704;16584;42133;12240;14178;20407;4781;
27.04.2018 15:29:04;41;88;0;0;18216;18712;7682;7690;3431;3686;1333;
27.04.2018 15:29:05;41;81;0;0;81755;56378;35348;26196;25907;16144;6428;
27.04.2018 15:29:07;43;84;0;0;155789;61528;17770;8962;15114;11362;5048;
27.04.2018 15:29:08;44;90;0;0;87191;30424;27833;8305;13248;5740;6833;
27.04.2018 15:29:09;38;64;0;0;180806;6314;14832;23051;8253;23391;10965;
27.04.2018 15:29:10;35;67;0;0;66920;58051;10987;3997;18280;10041;3004;
27.04.2018 15:29:11;38;63;0;0;172328;45959;4071;5713;15384;16003;2737;
27.04.2018 15:29:12;53;60;0;0;28607;30676;9578;35306;22829;5070;1108;
27.04.2018 15:29:13;78;77;0;0;27023;11812;7792;4344;14077;7142;2298;
27.04.2018 15:29:14;93;63;0;0;32897;17416;1924;14371;20495;3277;2139;
27.04.2018 15:29:15;97;77;0;0;42862;37246;14019;3154;10179;3685;9002;
27.04.2018 15:29:16;78;90;0;0;34857;17093;50378;11292;7122;8021;1737;
27.04.2018 15:29:17;64;97;0;0;27827;10041;23347;2928;6467;3369;2775;
27.04.2018 15:29:18;50;96;0;0;49704;7411;10954;10931;9030;10777;2460;
27.04.2018 15:29:19;40;81;0;0;30436;17442;10648;13450;4810;4287;1261;
27.04.2018 15:29:20;30;74;0;0;72391;8099;27965;9711;6510;3199;2896;
27.04.2018 15:29:21;38;83;0;0;14069;5829;9967;6712;6513;1375;1740;
27.04.2018 15:29:22;47;84;0;0;58354;30485;20262;12268;8290;2261;3597;
27.04.2018 15:29:23;50;77;0;0;69052;8356;20433;28728;9921;22463;11974;
27.04.2018 15:29:24;57;87;0;0;39153;55398;24385;21366;12887;12792;11839;
27.04.2018 15:29:25;41;88;0;0;73863;40005;15239;4020;7578;9074;2508;
27.04.2018 15:29:26;43;81;0;0;103525;31476;15790;12392;14155;8488;2109;
27.04.2018 15:29:28;35;90;0;0;129357;83618;5511;10190;12160;17057;6616;
27.04.2018 15:29:29;41;87;0;0;22517;17287;14062;4434;9760;7646;6352;
27.04.2018 15:29:30;47;81;0;0;221150;17947;108393;35248;28963;16140;7950;
27.04.2018 15:29:31;43;75;0;0;311260;59825;6371;11608;25411;27651;6618;
27.04.2018 15:29:32;53;64;0;0;65532;20028;4101;19300;10741;18491;2359;
27.04.2018 15:29:33;34;53;0;0;371758;126088;14315;18844;17584;22603;10459;
27.04.2018 15:29:34;34;50;0;0;36633;9258;7956;9045;4751;6803;636;
27.04.2018 15:29:35;24;48;0;0;574198;68919;36949;20672;26598;9726;4764;
27.04.2018 15:29:36;27;29;0;0;12524;286;599;995;2222;828;562;
27.04.2018 15:29:37;48;17;0;0;171123;18419;9622;9177;30300;4603;4527;
27.04.2018 15:29:38;51;17;0;0;149152;63338;3039;23889;26465;6319;6133;
27.04.2018 15:29:39;66;43;0;0;30850;37371;45761;12179;14479;14102;4959;
27.04.2018 15:29:40;61;80;0;0;64566;35700;12229;19503;11536;7405;1587;
27.04.2018 15:29:41;51;78;0;0;198889;50345;12215;26960;13360;9537;4814;
27.04.2018 15:29:42;56;67;0;0;37832;25701;13308;7573;16176;3755;3144;
27.04.2018 15:29:43;38;63;0;0;107186;25009;7504;17033;4736;5200;2231;
27.04.2018 15:29:44;47;53;0;0;45641;4633;11340;18928;14332;4731;2042;
27.04.2018 15:29:45;37;41;0;0;296389;14015;16490;12801;7266;1522;6419;
27.04.2018 15:29:46;44;34;0;0;32066;9706;10107;17546;19001;8973;1969;
27.04.2018 15:29:48;53;29;0;0;152480;24389;8394;17754;12780;4330;4539;
27.04.2018 15:29:49;50;30;0;0;101502;22771;15130;27544;22794;10598;15271;
27.04.2018 15:29:50;54;50;0;0;218316;100502;9596;15006;11908;12583;10296;
27.04.2018 15:29:51;30;56;0;0;57273;20148;14399;4210;5271;6170;1999;
27.04.2018 15:29:52;26;54;0;0;54084;6418;3330;3750;3294;2603;2755;
27.04.2018 15:29:53;11;54;0;0;284834;67511;19969;30368;16404;7103;4799;
27.04.2018 15:29:54;30;48;0;0;41030;5949;14450;18726;10803;12416;9353;
27.04.2018 15:29:55;35;48;0;0;227117;77084;63117;41594;28025;30066;7863;
27.04.2018 15:29:56;53;53;0;0;37164;8576;4983;3457;9279;4519;5718;
27.04.2018 15:29:57;66;56;0;0;38745;11926;3987;5849;7652;6590;4629;
27.04.2018 15:29:58;70;66;0;0;51018;65828;33201;13681;16415;14344;5862;
27.04.2018 15:29:59;69;69;0;0;80450;18879;18408;9922;21773;7611;4475;
27.04.2018 15:30:00;57;56;0;0;359425;15842;25025;13007;20630;11123;7252;
27.04.2018 15:30:01;66;63;0;0;21501;13609;5552;12986;13316;3923;1385;
27.04.2018 15:30:02;77;63;0;0;11365;22399;21584;6989;13220;6043;2842;
27.04.2018 15:30:03;69;61;0;0;44827;19684;1776;19291;7568;5632;2152;
27.04.2018 15:30:04;84;84;0;0;12287;11143;10447;7437;6601;5492;1925;
27.04.2018 15:30:05;70;81;0;0;47598;18930;5407;12528;8408;1542;4181;
27.04.2018 15:30:07;77;61;0;0;29017;2811;6878;6762;13319;6123;1504;
27.04.2018 15:30:08;90;63;0;0;11704;4909;2522;3358;6019;3377;2978;
27.04.2018 15:30:09;88;56;0;0;34607;13014;16466;14804;9743;3177;3507;
27.04.2018 15:30:10;70;64;0;0;21367;8227;7594;2031;1391;3417;570;
27.04.2018 15:30:11;56;74;0;0;24151;7160;7028;3502;4041;1784;670;
27.04.2018 15:30:12;57;67;0;0;22425;2451;10570;18113;13120;7231;1922;
27.04.2018 15:30:13;60;61;0;0;91848;8838;30271;28592;23055;12472;6385;
27.04.2018 15:30:14;77;57;0;0;156990;29124;77180;16519;36399;16271;11315;
27.04.2018 15:30:15;81;53;0;0;80134;14673;16725;22430;15425;4035;5881;
27.04.2018 15:30:16;64;70;0;0;17345;21211;21804;13810;6079;7801;3131;
27.04.2018 15:30:17;70;81;0;0;5988;1881;8821;4801;5443;1997;1947;
27.04.2018 15:30:18;63;83;0;0;58371;37810;10005;19455;6565;5177;6616;
27.04.2018 15:30:19;75;91;0;0;10768;22548;12991;8467;5489;3571;1902;
27.04.2018 15:30:20;75;78;0;0;45597;8712;4907;10049;20041;11550;3652;
27.04.2018 15:30:21;83;78;0;0;22883;2079;20762;9830;5553;10894;8374;
27.04.2018 15:30:22;77;81;0;0;16014;13940;8563;7379;7549;3107;3441;
27.04.2018 15:30:23;80;60;0;0;125116;24379;13947;22851;20538;6233;2728;
27.04.2018 15:30:25;61;53;0;0;65848;4163;5894;38080;6040;9830;2882;
27.04.2018 15:30:26;54;48;0;0;138889;15786;51701;34032;13886;4872;5020;
27.04.2018 15:30:27;50;34;0;0;64388;427;14922;10032;11036;9137;5520;
27.04.2018 15:30:28;47;44;0;0;68795;44265;20227;19026;14554;11908;2902;
27.04.2018 15:30:29;63;48;0;0;32909;1058;4934;2000;12114;8835;3429;
27.04.2018 15:30:30;80;53;0;0;30025;16752;10340;5739;14079;7800;2654;
27.04.2018 15:30:31;66;67;0;0;83117;48997;13625;4537;6901;3996;7067;
27.04.2018 15:30:32;70;75;0;0;11765;18317;5585;1764;5364;3127;2471;
27.04.2018 15:30:33;78;84;0;0;11785;7319;2084;11065;11197;1086;2212;
27.04.2018 15:30:34;69;81;0;0;62493;15746;15345;4857;12713;3479;4318;
27.04.2018 15:30:35;78;83;0;0;45094;34874;14965;7673;8191;6285;3016;
27.04.2018 15:30:36;56;66;0;0;12898;5442;14931;5899;6659;4262;1179;
27.04.2018 15:30:37;48;56;0;0;185031;33330;2135;22714;15512;9673;7143;
27.04.2018 15:30:38;44;61;0;0;69541;130352;36811;33932;16258;21326;17021;
27.04.2018 15:30:39;54;66;0;0;116347;23045;1706;22207;21568;10979;2109;
27.04.2018 15:30:41;51;69;0;0;37649;55038;11963;19672;15268;11602;6029;
27.04.2018 15:30:42;64;75;0;0;109557;27793;19262;51142;29483;21658;3655;
27.04.2018 15:30:43;70;64;0;0;90167;60736;17912;19714;21774;14477;6281;
27.04.2018 15:30:44;70;75;0;0;56875;6454;31331;33479;14145;6429;3893;
27.04.2018 15:30:45;54;63;0;0;201223;59511;26810;21466;10368;13892;3574;
27.04.2018 15:30:46;41;67;0;0;33423;6661;11601;5840;3696;2060;6537;
27.04.2018 15:30:47;47;70;0;0;48615;29235;27147;10616;16774;22311;36194;
27.04.2018 15:30:48;51;70;0;0;12729;8326;717;4843;4203;2344;3370;
27.04.2018 15:30:49;60;77;0;0;160123;72507;27543;22287;18813;32259;7534;
27.04.2018 15:30:50;60;69;0;0;185926;26496;31884;32382;17885;19629;3462;
27.04.2018 15:30:51;48;69;0;0;81820;30948;48420;15475;11868;20001;5143;
27.04.2018 15:30:52;81;61;0;0;30227;11278;6054;6973;18308;15827;1913;
27.04.2018 15:30:53;87;64;0;0;45664;15896;6297;8279;8379;2604;3168;
27.04.2018 15:30:54;87;56;0;0;44260;9911;10118;9858;4677;3397;3543;
27.04.2018 15:30:55;74;51;0;0;75580;5700;14135;7392;15215;4030;4052;
27.04.2018 15:30:56;63;50;0;0;44653;10586;11281;13149;12879;9884;8737;
27.04.2018 15:30:57;69;61;0;0;19397;29737;8066;9855;12555;9517;3707;
27.04.2018 15:30:59;90;54;0;0;76816;935;18957;6831;30923;9963;4757;
27.04.2018 15:31:00;97;60;0;0;38451;8800;13091;6503;17925;23405;11330;
27.04.2018 15:31:01;96;60;0;0;119774;7654;35035;11103;25553;46332;9549;
27.04.2018 15:31:02;90;38;0;0;68801;6724;5403;8233;10401;4906;7534;
27.04.2018 15:31:03;66;51;0;0;147304;18742;97111;23727;15216;13648;9800;
27.04.2018 15:31:04;61;56;0;0;54930;30862;8420;5487;19250;18650;15017;
27.04.2018 15:31:05;63;51;0;0;75029;1728;14399;9674;16649;20555;11064;
27.04.2018 15:31:06;60;60;0;0;84052;17388;14913;13949;12450;6269;6665;
27.04.2018 15:31:07;63;50;0;0;101939;13150;18265;10380;9205;9965;3263;
27.04.2018 15:31:08;60;48;0;0;78224;10487;33423;14187;20222;9672;5969;
27.04.2018 15:31:09;77;64;0;0;28917;14958;20685;14662;10345;9028;3071;
27.04.2018 15:31:10;83;75;0;0;68773;45619;14707;14357;13156;4330;3866;
27.04.2018 15:31:11;78;70;0;0;28897;15573;5946;40280;5992;3253;2972;
27.04.2018 15:31:12;63;74;0;0;16826;945;10963;6317;4935;3855;2204;
27.04.2018 15:31:13;78;75;0;0;3529;6825;10835;5105;16053;7283;1133;
27.04.2018 15:31:15;74;74;0;0;55035;30575;11664;4939;7068;10540;5211;
27.04.2018 15:31:16;81;90;0;0;3891;8759;6819;4453;5462;26888;5158;
27.04.2018 15:31:17;75;87;0;0;56071;4513;20106;9307;9446;4623;2609;
27.04.2018 15:31:18;57;90;0;0;15747;4089;20763;5706;6615;4282;3696;
27.04.2018 15:31:19;80;83;0;0;10253;7250;3100;12525;9557;5929;1837;
27.04.2018 15:31:20;78;84;0;0;9568;23304;20864;6109;14177;2962;1784;
27.04.2018 15:31:21;91;93;0;0;8455;7369;9013;6971;10061;3933;2888;
27.04.2018 15:31:22;96;81;0;0;20185;9141;8555;20704;10279;9452;1267;
27.04.2018 15:31:23;69;81;0;0;119387;31973;7888;2762;6484;2534;3339;
27.04.2018 15:31:24;44;53;0;0;66336;14611;9276;8410;4292;3330;930;
27.04.2018 15:31:25;44;53;0;0;37300;7623;19517;15564;15720;9032;2654;
27.04.2018 15:31:26;50;56;0;0;77621;30614;3094;9233;7500;7936;1655;
27.04.2018 15:31:27;27;70;0;0;51733;35894;30345;10384;4288;8252;5397;
27.04.2018 15:31:28;35;75;0;0;40464;17465;6091;12333;5543;6294;4190;
27.04.2018 15:31:29;34;75;0;0;58385;19681;23009;32625;21508;6493;5735;
27.04.2018 15:31:30;43;75;0;0;43898;9801;14335;6682;11584;3493;2841;
27.04.2018 15:31:31;35;60;0;0;615469;156179;29021;36163;15753;59312;10520;
27.04.2018 15:31:32;40;63;0;0;150330;37058;55764;15445;26916;9988;2040;
27.04.2018 15:31:34;23;60;0;0;92019;16263;13240;13147;5930;1600;981;
27.04.2018 15:31:35;13;70;0;0;6057;5426;4866;4508;1063;512;159;
27.04.2018 15:31:36;38;67;0;0;11971;2068;1901;2055;3003;917;1884;
27.04.2018 15:31:37;40;70;0;0;28061;22491;4714;11819;7772;6499;5109;
27.04.2018 15:31:38;60;70;0;0;24611;8153;2299;3806;9722;3106;3064;
27.04.2018 15:31:39;54;63;0;0;162011;28550;42593;16898;8362;6321;1546;
27.04.2018 15:31:40;53;43;0;0;136204;1660;17140;18915;19983;24849;8508;
27.04.2018 15:31:41;51;35;0;0;30247;365;5323;6887;7682;3227;2839;
27.04.2018 15:31:43;38;34;0;0;80831;5716;21621;18827;7446;8414;3748;
27.04.2018 15:31:44;54;35;0;0;33753;12719;5937;3793;7744;3551;1494;
27.04.2018 15:31:45;48;53;0;0;54285;12953;24111;5586;5668;4216;2248;
27.04.2018 15:31:46;26;53;0;0;159132;13607;9362;6383;7050;3730;5375;
27.04.2018 15:31:47;26;48;0;0;64944;4543;9044;10948;4922;5618;2222;
27.04.2018 15:31:48;34;47;0;0;30109;12474;5709;5679;14691;2615;2527;
27.04.2018 15:31:49;43;43;0;0;59289;17093;13441;7938;13142;9155;4904;
27.04.2018 15:31:50;64;64;0;0;23202;20844;12369;7378;13262;10043;2698;
27.04.2018 15:31:51;83;67;0;0;12222;1265;4041;6127;5999;2280;1859;
27.04.2018 15:31:52;57;54;0;0;129012;7406;8567;12853;5103;18014;4073;
27.04.2018 15:31:53;63;57;0;0;10755;7525;6363;9445;6359;2984;1350;
27.04.2018 15:31:54;50;54;0;0;23791;9601;11420;4187;3087;1882;1104;
27.04.2018 15:31:57;38;70;0;0;2713;3008;1686;2252;809;777;247;
27.04.2018 15:31:58;44;88;0;0;41703;25491;5863;18183;4925;6697;2841;
27.04.2018 15:31:59;26;90;0;0;75117;41482;19206;9802;7013;2830;2701;
27.04.2018 15:32:00;11;66;0;0;280587;11621;15812;10230;5941;3926;2217;
27.04.2018 15:32:01;1;60;0;0;71453;24712;22095;13556;5975;4840;937;
27.04.2018 15:32:02;17;43;0;0;16609;351;3281;8149;5404;1531;1648;
27.04.2018 15:32:03;34;44;0;0;46754;31593;28789;12863;22144;2087;1730;
27.04.2018 15:32:04;56;78;0;0;14184;23947;5084;1659;6037;7257;1858;
27.04.2018 15:32:05;63;78;0;0;76194;31605;14438;4118;10824;3242;1909;
27.04.2018 15:32:06;54;93;0;0;59228;30318;5867;16433;13056;2946;2391;
27.04.2018 15:32:07;50;74;0;0;121904;11517;10186;8426;17253;3088;3445;
27.04.2018 15:32:08;51;57;0;0;47132;18653;19963;30938;12865;9765;1979;
27.04.2018 15:32:09;44;51;0;0;273153;86414;5508;38820;16385;14000;9914;
27.04.2018 15:32:11;34;47;0;0;127652;28304;18335;12713;8717;20433;1489;
27.04.2018 15:32:12;48;48;0;0;25719;2751;4628;8073;15776;16338;4085;
27.04.2018 15:32:13;43;63;0;0;20648;68394;5368;5009;8204;7511;4140;
27.04.2018 15:32:14;57;67;0;0;27123;5069;23313;18804;9440;6622;8614;
27.04.2018 15:32:15;77;60;0;0;38406;4269;5525;3963;11322;10667;7553;
27.04.2018 15:32:16;57;69;0;0;55847;11363;18074;9125;7823;6751;2210;
27.04.2018 15:32:17;63;47;0;0;117379;17211;20851;11335;22558;17656;9066;
27.04.2018 15:32:18;50;35;0;0;100655;12129;8611;9165;6807;2595;3129;
27.04.2018 15:32:19;44;37;0;0;152225;22760;21709;33807;29487;25999;7057;
27.04.2018 15:32:20;35;17;0;0;370164;7103;22268;30094;17217;26661;3158;
27.04.2018 15:32:21;24;23;0;0;36969;5078;14969;5748;3319;3089;2761;
27.04.2018 15:32:22;20;23;0;0;99872;7671;11910;5354;4879;3124;1484;
27.04.2018 15:32:23;24;53;0;0;34463;33980;53683;34182;15800;14243;4702;
27.04.2018 15:32:24;41;56;0;0;63969;26316;48398;31857;37235;20012;3329;
27.04.2018 15:32:25;54;60;0;0;55993;11170;19247;46633;9439;22552;10597;
27.04.2018 15:32:26;64;67;0;0;15065;862;9124;3269;4155;7533;2727;
27.04.2018 15:32:27;69;51;0;0;84078;19867;5736;9339;21205;22338;6229;
27.04.2018 15:32:28;61;54;0;0;61555;30004;32112;12722;16759;19174;9437;
27.04.2018 15:32:29;80;60;0;0;18715;12420;7626;6741;23347;5622;6507;
27.04.2018 15:32:31;84;57;0;0;57865;20785;14821;13479;25927;21302;7819;
27.04.2018 15:32:32;78;56;0;0;133679;4939;26378;9841;16502;33323;8608;
27.04.2018 15:32:33;90;37;0;0;42076;4071;5030;24328;19218;13119;3488;
27.04.2018 15:32:34;75;29;0;0;22578;4001;4117;4087;4190;2463;899;
27.04.2018 15:32:35;50;8;0;0;301647;7379;7634;19622;11095;17139;7982;
27.04.2018 15:32:36;47;14;0;0;103648;28038;22492;26873;11722;9364;8563;
27.04.2018 15:32:37;38;38;0;0;24121;31477;1284;3358;10800;4454;4376;
27.04.2018 15:32:38;43;43;0;0;38214;22888;1488;11863;13715;14468;6436;
27.04.2018 15:32:39;75;64;0;0;18397;5346;8494;3318;19505;8743;7664;
27.04.2018 15:32:40;87;67;0;0;42166;3326;28390;13068;14553;13180;3752;
27.04.2018 15:32:41;69;54;0;0;167427;19955;32269;14900;9751;19135;9646;
27.04.2018 15:32:42;77;57;0;0;16610;16032;10810;20958;17385;14297;5152;
27.04.2018 15:32:43;67;66;0;0;50284;31098;30257;14787;29334;14657;4708;
27.04.2018 15:32:44;51;67;0;0;224649;46560;11840;17358;6355;8413;3048;
27.04.2018 15:32:45;35;63;0;0;41924;9660;12767;12640;7045;4791;2967;
27.04.2018 15:32:46;10;56;0;0;45340;12594;7883;6471;2208;1194;269;
27.04.2018 15:32:47;3;53;0;0;40358;6053;17505;6915;3001;740;706;
27.04.2018 15:32:48;11;63;0;0;109691;38690;38124;11737;9215;1919;498;
27.04.2018 15:32:49;21;67;0;0;17776;19941;4978;24764;9962;10085;882;
27.04.2018 15:32:50;38;77;0;0;57515;36222;29162;15572;16988;8871;3440;
27.04.2018 15:32:51;54;81;0;0;39107;42831;9005;14541;17333;6801;5050;
27.04.2018 15:32:52;84;80;0;0;8669;8146;9588;4288;21713;2503;2867;
27.04.2018 15:32:54;78;77;0;0;70421;2832;28449;6436;13108;8691;3752;
27.04.2018 15:32:55;78;75;0;0;43221;42526;15170;38460;14421;22681;6664;
27.04.2018 15:32:56;75;74;0;0;51889;26902;29800;20806;18238;8077;2391;
27.04.2018 15:32:57;51;64;0;0;55499;13278;5050;16199;8944;3219;1589;
27.04.2018 15:32:58;57;63;0;0;26433;9326;6393;13317;9053;5186;3739;
27.04.2018 15:32:59;61;66;0;0;18132;20765;13246;17876;12072;10835;12061;
27.04.2018 15:33:00;75;54;0;0;24171;3621;8612;8140;19728;18430;15318;
27.04.2018 15:33:01;84;66;0;0;22180;5713;20545;8477;12265;10194;8634;
27.04.2018 15:33:02;87;69;0;0;46353;33661;13269;20284;24359;9374;5303;
27.04.2018 15:33:03;80;70;0;0;9116;11328;25340;18147;5728;8884;1521;
27.04.2018 15:33:04;69;84;0;0;10975;3974;19397;11383;7983;4927;4360;
27.04.2018 15:33:05;61;94;0;0;31435;40544;23604;5010;9448;4045;1166;
27.04.2018 15:33:06;66;88;0;0;36131;14041;7871;5821;7578;5179;5195;
27.04.2018 15:33:07;57;77;0;0;66504;16392;6993;9995;8365;5927;2224;
27.04.2018 15:33:09;64;56;0;0;43964;7912;6845;6665;11925;9390;5221;
27.04.2018 15:33:10;51;37;0;0;299979;28201;6805;9808;42232;20888;5570;
27.04.2018 15:33:11;61;38;0;0;67390;49242;7899;7348;36995;19675;6878;
27.04.2018 15:33:12;50;51;0;0;51152;50209;8236;8800;4165;7944;1747;
27.04.2018 15:33:13;43;51;0;0;303097;23256;62534;49460;34712;27043;3541;
27.04.2018 15:33:14;34;56;0;0;202480;28082;10799;19343;12920;7396;3041;
27.04.2018 15:33:15;14;53;0;0;131090;32053;20216;7979;9244;15244;2237;
27.04.2018 15:33:16;26;48;0;0;177615;97222;62389;16107;37066;9079;6489;
27.04.2018 15:33:17;24;48;0;0;39107;5263;5284;1680;4597;6585;1326;
27.04.2018 15:33:18;44;66;0;0;16694;18486;18898;10731;19629;6266;3359;
27.04.2018 15:33:19;56;50;0;0;56320;2088;3180;8852;10029;4027;4056;
27.04.2018 15:33:21;67;47;0;0;13872;14990;4906;13496;11988;6160;6085;
27.04.2018 15:33:22;77;53;0;0;24299;9219;8974;10932;7276;10625;2564;
27.04.2018 15:33:23;67;40;0;0;76133;17106;14479;33231;18000;24982;2821;
27.04.2018 15:33:24;56;61;0;0;55329;8217;31097;16262;5511;10900;2551;
27.04.2018 15:33:25;47;61;0;0;47265;4869;28311;11844;9431;5309;3538;
27.04.2018 15:33:26;48;67;0;0;23719;20741;13772;11223;11993;10435;6984;
27.04.2018 15:33:27;60;70;0;0;19502;4460;9990;7200;17983;10249;15324;
27.04.2018 15:33:28;70;67;0;0;21388;7873;4924;7710;6124;5499;3699;
27.04.2018 15:33:29;70;70;0;0;27815;12562;14850;3057;6884;3139;5541;
27.04.2018 15:33:30;60;61;0;0;41356;6995;15010;19753;4484;15394;2603;
27.04.2018 15:33:31;34;50;0;0;204709;16867;9477;13147;11199;7703;16831;
27.04.2018 15:33:32;30;56;0;0;54283;28593;24096;10223;12683;10423;10869;
