DateTime;Attention;Meditation;Raw;Delta;Theta;Alpha1;Alpha2;Beta1;Beta2;Gamma1;Gamma2
19.04.2018 16:59:21;60;74;0;0;60700;7681;7885;6254;3443;1522;16653;
19.04.2018 16:59:22;60;63;0;0;10976;877;2860;2312;1817;971;12966;
19.04.2018 16:59:23;63;51;0;0;32697;15339;2466;19575;14818;3925;45839;
19.04.2018 16:59:24;64;56;0;0;131507;36025;16405;10296;11444;3108;36922;
19.04.2018 16:59:25;78;61;0;0;15234;5052;22575;38106;8132;4425;39135;
19.04.2018 16:59:26;81;56;0;0;47945;1460;10234;22285;11587;7071;51382;
19.04.2018 16:59:27;67;64;0;0;15113;3765;4732;1495;1289;1178;14945;
19.04.2018 16:59:28;84;70;0;0;22051;16714;32467;22682;31239;2765;24299;
19.04.2018 16:59:29;83;81;0;0;12129;17071;48447;31090;12876;11700;30633;
19.04.2018 16:59:30;80;87;0;0;14462;2055;2945;1942;2972;1525;3326;
19.04.2018 16:59:31;90;93;0;0;38627;42621;19356;10378;17543;6320;76389;
19.04.2018 16:59:32;70;80;0;0;217439;36926;5501;16233;14633;13672;48643;
19.04.2018 16:59:33;75;69;0;0;9482;639;7251;5514;3809;1296;21248;
19.04.2018 16:59:34;66;64;0;0;87904;7833;8442;7657;6142;1628;12491;
19.04.2018 16:59:35;67;63;0;0;8755;5091;10285;7209;4566;1508;20235;
19.04.2018 16:59:36;75;67;0;0;320962;40079;74356;24840;64229;27804;53115;
19.04.2018 16:59:37;66;57;0;0;73343;7848;5890;12876;7145;5826;62558;
19.04.2018 16:59:38;67;64;0;0;22370;6944;2002;2593;2177;1719;3273;
19.04.2018 16:59:39;69;56;0;0;74369;12146;20725;12792;23446;19716;56978;
19.04.2018 16:59:40;60;44;0;0;424689;25848;10945;22219;23305;14920;48934;
19.04.2018 16:59:41;53;44;0;0;108966;5912;16541;9751;5123;2839;8139;
19.04.2018 16:59:45;53;38;0;0;33508;5880;331;2965;2896;2367;895;
19.04.2018 16:59:46;44;51;0;0;110513;56167;208077;85879;28756;51752;18083;
19.04.2018 16:59:47;56;75;0;0;33459;20049;16760;2175;11652;3861;10118;
19.04.2018 16:59:50;66;81;0;0;3015;764;1191;2952;668;1130;392;
19.04.2018 16:59:51;67;81;0;0;22517;1414;3511;3645;2544;765;5503;
19.04.2018 16:59:52;63;48;0;0;248229;10197;2819;3693;11042;4341;15393;
19.04.2018 16:59:53;54;40;0;0;240129;55674;38896;68259;18544;8453;17298;
19.04.2018 16:59:54;63;47;0;0;55173;52559;92190;83434;86373;11692;7193;
19.04.2018 16:59:55;66;56;0;0;9960;5121;1236;2437;1840;636;4416;
19.04.2018 16:59:56;78;81;0;0;62872;40473;17145;21587;20770;9545;7865;
19.04.2018 16:59:57;77;88;0;0;30030;15881;5655;3993;2416;1861;3031;
19.04.2018 16:59:58;63;81;0;0;700029;172968;103327;90349;84749;49833;70874;
19.04.2018 17:00:00;74;78;0;0;12967;11271;2465;16812;9745;10808;21603;
19.04.2018 17:00:01;56;64;0;0;57527;1641;7177;5579;1918;1789;2331;
